A1	A2	A3
1075593600	Alagoas	7.0
1075593600	Amapa	2.0
1075593600	Amazonas	92.0
1075593600	Bahia	122.0
1075593600	Ceara	5.0
1075593600	Distrito Federal	0.0
1075593600	Espirito Santo	5.0
1075593600	Goias	11.0
1075593600	Maranhao	22.0
1075593600	Mato Grosso	272.0
1075593600	Mato Grosso	169.0
1075593600	Minas Gerais	29.0
1075593600	Paraiba	3.0
1075593600	Paraiba	42.0
1075593600	Pará	20.0
1075593600	Pernambuco	8.0
1075593600	Piau	20.0
1075593600	Rio	8.0
1075593600	Rio	5.0
1075593600	Rio	52.0
1075593600	Rondonia	12.0
1075593600	Roraima	259.0
1075593600	Santa Catarina	29.0
1075593600	Sao Paulo	41.0
1075593600	Sergipe	10.0
1075593600	Tocantins	7.0
1078099200	Acre	0.0
1078099200	Alagoas	16.0
1078099200	Amapa	0.0
1078099200	Amazonas	6.0
1078099200	Bahia	115.0
1078099200	Ceara	1.0
1078099200	Distrito Federal	0.0
1078099200	Espirito Santo	3.0
1078099200	Goias	36.0
1078099200	Maranhao	18.0
1078099200	Mato Grosso	743.0
1078099200	Mato Grosso	225.0
1078099200	Minas Gerais	81.0
1078099200	Paraiba	3.0
1078099200	Paraiba	83.0
1078099200	Pará	22.0
1078099200	Pernambuco	6.0
1078099200	Piau	27.0
1078099200	Rio	4.0
1078099200	Rio	1.0
1078099200	Rio	149.0
1078099200	Rondonia	20.0
1078099200	Roraima	276.0
1078099200	Santa Catarina	73.0
1078099200	Sao Paulo	73.0
1078099200	Sergipe	36.0
1078099200	Tocantins	23.0
1080777600	Acre	2.0
1080777600	Alagoas	6.0
1080777600	Amapa	0.0
1080777600	Amazonas	4.0
1080777600	Bahia	89.0
1080777600	Ceara	2.0
1080777600	Distrito Federal	1.0
1080777600	Espirito Santo	0.0
1080777600	Goias	32.0
1080777600	Maranhao	44.0
1080777600	Mato Grosso	441.0
1080777600	Mato Grosso	97.0
1080777600	Minas Gerais	48.0
1080777600	Paraiba	3.0
1080777600	Paraiba	68.0
1080777600	Pará	23.0
1080777600	Pernambuco	5.0
1080777600	Piau	10.0
1080777600	Rio	3.0
1080777600	Rio	98.0
1080777600	Rondonia	14.0
1080777600	Roraima	182.0
1080777600	Santa Catarina	59.0
1080777600	Sao Paulo	36.0
1080777600	Sergipe	13.0
1080777600	Tocantins	52.0
1083369600	Acre	7.0
1083369600	Alagoas	3.0
1083369600	Amapa	0.0
1083369600	Amazonas	0.0
1083369600	Bahia	124.0
1083369600	Ceara	3.0
1083369600	Distrito Federal	9.0
1083369600	Espirito Santo	0.0
1083369600	Goias	157.0
1083369600	Maranhao	145.0
1083369600	Mato Grosso	2.4130000000000003
1083369600	Mato Grosso	25.0
1083369600	Minas Gerais	79.0
1083369600	Paraiba	1.0
1083369600	Paraiba	9.0
1083369600	Pará	44.0
1083369600	Pernambuco	2.0
1083369600	Piau	80.0
1083369600	Rio	0.0
1083369600	Rio	2.0
1083369600	Rio	4.0
1083369600	Rondonia	9.0
1083369600	Roraima	2.0
1083369600	Santa Catarina	2.0
1083369600	Sao Paulo	60.0
1083369600	Sergipe	5.0
1083369600	Tocantins	350.0
1086048000	Acre	5.0
1086048000	Alagoas	0.0
1086048000	Amapa	5.0
1086048000	Amazonas	12.0
1086048000	Bahia	289.0
1086048000	Ceara	1.0
1086048000	Distrito Federal	6.0
1086048000	Espirito Santo	3.0
1086048000	Goias	422.0
1086048000	Maranhao	706.0
1086048000	Mato Grosso	9.813
1086048000	Mato Grosso	394.0
1086048000	Minas Gerais	209.0
1086048000	Paraiba	0.0
1086048000	Paraiba	147.0
1086048000	Pará	340.0
1086048000	Pernambuco	4.0
1086048000	Piau	239.0
1086048000	Rio	19.0
1086048000	Rio	2.0
1086048000	Rio	52.0
1086048000	Rondonia	151.0
1086048000	Roraima	6.0
1086048000	Santa Catarina	127.0
1086048000	Sao Paulo	231.0
1086048000	Sergipe	0.0
1086048000	Tocantins	1.079
1088640000	Acre	42.0
1088640000	Alagoas	0.0
1088640000	Amapa	2.0
1088640000	Amazonas	177.0
1088640000	Bahia	310.0
1088640000	Ceara	16.0
1088640000	Distrito Federal	37.0
1088640000	Espirito Santo	4.0
1088640000	Goias	778.0
1088640000	Maranhao	1.366
1088640000	Mato Grosso	11.517
1088640000	Mato Grosso	529.0
1088640000	Minas Gerais	625.0
1088640000	Paraiba	1.0
1088640000	Paraiba	148.0
1088640000	Pará	4.436
1088640000	Pernambuco	13.0
1088640000	Piau	564.0
1088640000	Rio	23.0
1088640000	Rio	5.0
1088640000	Rio	156.0
1088640000	Rondonia	1.233
1088640000	Roraima	2.0
1088640000	Santa Catarina	94.0
1088640000	Sao Paulo	342.0
1088640000	Sergipe	0.0
1088640000	Tocantins	1.389
1091318400	Acre	645.0
1091318400	Alagoas	2.0
1091318400	Amapa	9.0
1091318400	Amazonas	1.207
1091318400	Bahia	1.43
1091318400	Ceara	61.0
1091318400	Distrito Federal	108.0
1091318400	Espirito Santo	12.0
1091318400	Goias	1.4980000000000002
1091318400	Maranhao	1.889
1091318400	Mato Grosso	13.603
1091318400	Mato Grosso	1.408
1091318400	Minas Gerais	1.642
1091318400	Paraiba	18.0
1091318400	Paraiba	1.237
1091318400	Pará	12.812
1091318400	Pernambuco	41.0
1091318400	Piau	1.002
1091318400	Rio	74.0
1091318400	Rio	15.0
1091318400	Rio	403.0
1091318400	Rondonia	6.893
1091318400	Roraima	18.0
1091318400	Santa Catarina	728.0
1091318400	Sao Paulo	794.0
1091318400	Sergipe	0.0
1091318400	Tocantins	1.776
1093996800	Acre	1.978
1093996800	Alagoas	5.0
1093996800	Amapa	67.0
1093996800	Amazonas	911.0
1093996800	Bahia	6.433
1093996800	Ceara	144.0
1093996800	Distrito Federal	100.0
1093996800	Espirito Santo	47.0
1093996800	Goias	2.965
1093996800	Maranhao	4.673
1093996800	Mato Grosso	24.994
1093996800	Mato Grosso	2.511
1093996800	Minas Gerais	4.339
1093996800	Paraiba	34.0
1093996800	Paraiba	1.36
1093996800	Pará	9.471
1093996800	Pernambuco	192.0
1093996800	Piau	2.662
1093996800	Rio	205.0
1093996800	Rio	47.0
1093996800	Rio	431.0
1093996800	Rondonia	13.05
1093996800	Roraima	9.0
1093996800	Santa Catarina	755.0
1093996800	Sao Paulo	809.0
1093996800	Sergipe	0.0
1093996800	Tocantins	5.308
1096588800	Acre	461.0
1096588800	Alagoas	12.0
1096588800	Amapa	412.0
1096588800	Amazonas	710.0
1096588800	Bahia	4.81
1096588800	Ceara	1.217
1096588800	Distrito Federal	18.0
1096588800	Espirito Santo	48.0
1096588800	Goias	1.275
1096588800	Maranhao	3.604
1096588800	Mato Grosso	9.295
1096588800	Mato Grosso	960.0
1096588800	Minas Gerais	2.736
1096588800	Paraiba	190.0
1096588800	Paraiba	666.0
1096588800	Pará	4.726
1096588800	Pernambuco	545.0
1096588800	Piau	2.144
1096588800	Rio	26.0
1096588800	Rio	89.0
1096588800	Rio	680.0
1096588800	Rondonia	3.094
1096588800	Roraima	53.0
1096588800	Santa Catarina	704.0
1096588800	Sao Paulo	195.0
1096588800	Sergipe	3.0
1096588800	Tocantins	1.658
1099267200	Acre	10.0
1099267200	Alagoas	28.0
1099267200	Amapa	949.0
1099267200	Amazonas	209.0
1099267200	Bahia	1.736
1099267200	Ceara	2.9
1099267200	Distrito Federal	0.0
1099267200	Espirito Santo	42.0
1099267200	Goias	291.0
1099267200	Maranhao	6.398
1099267200	Mato Grosso	2.405
1099267200	Mato Grosso	208.0
1099267200	Minas Gerais	914.0
1099267200	Paraiba	331.0
1099267200	Paraiba	388.0
1099267200	Pará	9.842
1099267200	Pernambuco	465.0
1099267200	Piau	1.798
1099267200	Rio	49.0
1099267200	Rio	164.0
1099267200	Rio	161.0
1099267200	Rondonia	452.0
1099267200	Roraima	135.0
1099267200	Santa Catarina	279.0
1099267200	Sao Paulo	144.0
1099267200	Sergipe	41.0
1099267200	Tocantins	424.0
1101859200	Acre	7.0
1101859200	Alagoas	71.0
1101859200	Amapa	777.0
1101859200	Amazonas	53.0
1101859200	Bahia	423.0
1101859200	Ceara	3.158
1101859200	Distrito Federal	0.0
1101859200	Espirito Santo	9.0
1101859200	Goias	56.0
1101859200	Maranhao	3.255
1101859200	Mato Grosso	1.217
1101859200	Mato Grosso	110.0
1101859200	Minas Gerais	125.0
1101859200	Paraiba	351.0
1101859200	Paraiba	151.0
1101859200	Pará	5.507999999999999
1101859200	Pernambuco	373.0
1101859200	Piau	788.0
1101859200	Rio	9.0
1101859200	Rio	284.0
1101859200	Rio	99.0
1101859200	Rondonia	208.0
1101859200	Roraima	160.0
1101859200	Santa Catarina	68.0
1101859200	Sao Paulo	102.0
1101859200	Sergipe	66.0
1101859200	Tocantins	96.0
1104537600	Acre	12.0
1104537600	Alagoas	83.0
1104537600	Amapa	109.0
1104537600	Amazonas	44.0
1104537600	Bahia	303.0
1104537600	Ceara	384.0
1104537600	Distrito Federal	0.0
1104537600	Espirito Santo	4.0
1104537600	Goias	27.0
1104537600	Maranhao	450.0
1104537600	Mato Grosso	438.0
1104537600	Mato Grosso	59.0
1104537600	Minas Gerais	28.0
1104537600	Paraiba	178.0
1104537600	Paraiba	55.0
1104537600	Pará	1.768
1104537600	Pernambuco	221.0
1104537600	Piau	94.0
1104537600	Rio	5.0
1104537600	Rio	153.0
1104537600	Rio	152.0
1104537600	Rondonia	99.0
1104537600	Roraima	106.0
1104537600	Santa Catarina	46.0
1104537600	Sao Paulo	26.0
1104537600	Sergipe	80.0
1104537600	Tocantins	66.0
1107216000	Acre	0.0
1107216000	Alagoas	31.0
1107216000	Amapa	1.0
1107216000	Amazonas	6.0
1107216000	Bahia	143.0
1107216000	Ceara	25.0
1107216000	Distrito Federal	0.0
1107216000	Espirito Santo	1.0
1107216000	Goias	84.0
1107216000	Maranhao	56.0
1107216000	Mato Grosso	871.0
1107216000	Mato Grosso	221.0
1107216000	Minas Gerais	79.0
1107216000	Paraiba	15.0
1107216000	Paraiba	77.0
1107216000	Pará	85.0
1107216000	Pernambuco	33.0
1107216000	Piau	26.0
1107216000	Rio	4.0
1107216000	Rio	42.0
1107216000	Rio	36.0
1107216000	Rondonia	42.0
1107216000	Roraima	105.0
1107216000	Santa Catarina	46.0
1107216000	Sao Paulo	78.0
1107216000	Sergipe	19.0
1107216000	Tocantins	27.0
1109635200	Acre	3.0
1109635200	Alagoas	35.0
1109635200	Amapa	0.0
1109635200	Amazonas	12.0
1109635200	Bahia	158.0
1109635200	Ceara	5.0
1109635200	Distrito Federal	0.0
1109635200	Espirito Santo	3.0
1109635200	Goias	36.0
1109635200	Maranhao	9.0
1109635200	Mato Grosso	362.0
1109635200	Mato Grosso	158.0
1109635200	Minas Gerais	107.0
1109635200	Paraiba	13.0
1109635200	Paraiba	84.0
1109635200	Pará	21.0
1109635200	Pernambuco	45.0
1109635200	Piau	13.0
1109635200	Rio	7.0
1109635200	Rio	15.0
1109635200	Rio	153.0
1109635200	Rondonia	17.0
1109635200	Roraima	244.0
1109635200	Santa Catarina	92.0
1109635200	Sao Paulo	73.0
1109635200	Sergipe	28.0
1109635200	Tocantins	13.0
1112313600	Acre	1.0
1112313600	Alagoas	1.0
1112313600	Amapa	0.0
1112313600	Amazonas	5.0
1112313600	Bahia	76.0
1112313600	Ceara	4.0
1112313600	Distrito Federal	0.0
1112313600	Espirito Santo	4.0
1112313600	Goias	55.0
1112313600	Maranhao	43.0
1112313600	Mato Grosso	372.0
1112313600	Mato Grosso	126.0
1112313600	Minas Gerais	89.0
1112313600	Paraiba	2.0
1112313600	Paraiba	22.0
1112313600	Pará	14.0
1112313600	Pernambuco	1.0
1112313600	Piau	3.0
1112313600	Rio	1.0
1112313600	Rio	2.0
1112313600	Rio	14.0
1112313600	Rondonia	7.0
1112313600	Roraima	22.0
1112313600	Santa Catarina	25.0
1112313600	Sao Paulo	62.0
1112313600	Sergipe	8.0
1112313600	Tocantins	52.0
1114905600	Acre	2.0
1114905600	Alagoas	0.0
1114905600	Amapa	0.0
1114905600	Amazonas	8.0
1114905600	Bahia	120.0
1114905600	Ceara	1.0
1114905600	Distrito Federal	2.0
1114905600	Espirito Santo	5.0
1114905600	Goias	164.0
1114905600	Maranhao	74.0
1114905600	Mato Grosso	1.641
1114905600	Mato Grosso	328.0
1114905600	Minas Gerais	134.0
1114905600	Paraiba	0.0
1114905600	Paraiba	125.0
1114905600	Pará	37.0
1114905600	Pernambuco	1.0
1114905600	Piau	22.0
1114905600	Rio	11.0
1114905600	Rio	3.0
1114905600	Rio	24.0
1114905600	Rondonia	38.0
1114905600	Roraima	1.0
1114905600	Santa Catarina	21.0
1114905600	Sao Paulo	212.0
1114905600	Sergipe	0.0
1114905600	Tocantins	236.0
1117584000	Acre	27.0
1117584000	Alagoas	0.0
1117584000	Amapa	2.0
1117584000	Amazonas	78.0
1117584000	Bahia	211.0
1117584000	Ceara	6.0
1117584000	Distrito Federal	3.0
1117584000	Espirito Santo	8.0
1117584000	Goias	189.0
1117584000	Maranhao	529.0
1117584000	Mato Grosso	2.294
1117584000	Mato Grosso	439.0
1117584000	Minas Gerais	246.0
1117584000	Paraiba	0.0
1117584000	Paraiba	114.0
1117584000	Pará	304.0
1117584000	Pernambuco	3.0
1117584000	Piau	171.0
1117584000	Rio	16.0
1117584000	Rio	0.0
1117584000	Rio	50.0
1117584000	Rondonia	153.0
1117584000	Roraima	5.0
1117584000	Santa Catarina	58.0
1117584000	Sao Paulo	236.0
1117584000	Sergipe	0.0
1117584000	Tocantins	669.0
1120176000	Acre	368.0
1120176000	Alagoas	0.0
1120176000	Amapa	0.0
1120176000	Amazonas	676.0
1120176000	Bahia	269.0
1120176000	Ceara	14.0
1120176000	Distrito Federal	24.0
1120176000	Espirito Santo	9.0
1120176000	Goias	363.0
1120176000	Maranhao	1.152
1120176000	Mato Grosso	4.172
1120176000	Mato Grosso	859.0
1120176000	Minas Gerais	467.0
1120176000	Paraiba	0.0
1120176000	Paraiba	155.0
1120176000	Pará	4.364
1120176000	Pernambuco	1.0
1120176000	Piau	445.0
1120176000	Rio	20.0
1120176000	Rio	2.0
1120176000	Rio	47.0
1120176000	Rondonia	798.0
1120176000	Roraima	2.0
1120176000	Santa Catarina	90.0
1120176000	Sao Paulo	284.0
1120176000	Sergipe	0.0
1120176000	Tocantins	1.082
1122854400	Acre	4.198
1122854400	Alagoas	2.0
1122854400	Amapa	4.0
1122854400	Amazonas	2.316
1122854400	Bahia	948.0
1122854400	Ceara	51.0
1122854400	Distrito Federal	20.0
1122854400	Espirito Santo	12.0
1122854400	Goias	639.0
1122854400	Maranhao	2.239
1122854400	Mato Grosso	11.57
1122854400	Mato Grosso	4.484
1122854400	Minas Gerais	1.029
1122854400	Paraiba	0.0
1122854400	Paraiba	800.0
1122854400	Pará	13.055
1122854400	Pernambuco	10.0
1122854400	Piau	943.0
1122854400	Rio	98.0
1122854400	Rio	9.0
1122854400	Rio	120.0
1122854400	Rondonia	6.6720000000000015
1122854400	Roraima	9.0
1122854400	Santa Catarina	391.0
1122854400	Sao Paulo	522.0
1122854400	Sergipe	0.0
1122854400	Tocantins	1.84
1125532800	Acre	4.253
1125532800	Alagoas	7.0
1125532800	Amapa	97.0
1125532800	Amazonas	2.812
1125532800	Bahia	4.066
1125532800	Ceara	185.0
1125532800	Distrito Federal	23.0
1125532800	Espirito Santo	8.0
1125532800	Goias	1.341
1125532800	Maranhao	6.292000000000002
1125532800	Mato Grosso	20.551
1125532800	Mato Grosso	1.87
1125532800	Minas Gerais	2.047
1125532800	Paraiba	13.0
1125532800	Paraiba	386.0
1125532800	Pará	9.032
1125532800	Pernambuco	154.0
1125532800	Piau	3.136
1125532800	Rio	46.0
1125532800	Rio	37.0
1125532800	Rio	189.0
1125532800	Rondonia	13.972
1125532800	Roraima	72.0
1125532800	Santa Catarina	116.0
1125532800	Sao Paulo	231.0
1125532800	Sergipe	2.0
1125532800	Tocantins	5.319
1128124800	Acre	547.0
1128124800	Alagoas	17.0
1128124800	Amapa	335.0
1128124800	Amazonas	545.0
1128124800	Bahia	8.405
1128124800	Ceara	1.378
1128124800	Distrito Federal	18.0
1128124800	Espirito Santo	62.0
1128124800	Goias	1.717
1128124800	Maranhao	6.472
1128124800	Mato Grosso	7.765
1128124800	Mato Grosso	647.0
1128124800	Minas Gerais	6.546
1128124800	Paraiba	155.0
1128124800	Paraiba	157.0
1128124800	Pará	5.083
1128124800	Pernambuco	408.0
1128124800	Piau	3.263
1128124800	Rio	116.0
1128124800	Rio	168.0
1128124800	Rio	83.0
1128124800	Rondonia	2.559
1128124800	Roraima	88.0
1128124800	Santa Catarina	197.0
1128124800	Sao Paulo	221.0
1128124800	Sergipe	11.0
1128124800	Tocantins	2.9130000000000003
1130803200	Acre	14.0
1130803200	Alagoas	25.0
1130803200	Amapa	685.0
1130803200	Amazonas	261.0
1130803200	Bahia	1.595
1130803200	Ceara	2.483
1130803200	Distrito Federal	2.0
1130803200	Espirito Santo	0.0
1130803200	Goias	144.0
1130803200	Maranhao	4.769
1130803200	Mato Grosso	1.368
1130803200	Mato Grosso	159.0
1130803200	Minas Gerais	422.0
1130803200	Paraiba	280.0
1130803200	Paraiba	597.0
1130803200	Pará	4.968
1130803200	Pernambuco	452.0
1130803200	Piau	1.599
1130803200	Rio	12.0
1130803200	Rio	249.0
1130803200	Rio	227.0
1130803200	Rondonia	465.0
1130803200	Roraima	135.0
1130803200	Santa Catarina	384.0
1130803200	Sao Paulo	163.0
1130803200	Sergipe	23.0
1130803200	Tocantins	271.0
1133395200	Acre	2.0
1133395200	Alagoas	16.0
1133395200	Amapa	38.0
1133395200	Amazonas	17.0
1133395200	Bahia	116.0
1133395200	Ceara	1.36
1133395200	Distrito Federal	0.0
1133395200	Espirito Santo	5.0
1133395200	Goias	5.0
1133395200	Maranhao	1.66
1133395200	Mato Grosso	246.0
1133395200	Mato Grosso	46.0
1133395200	Minas Gerais	65.0
1133395200	Paraiba	159.0
1133395200	Paraiba	40.0
1133395200	Pará	1.495
1133395200	Pernambuco	191.0
1133395200	Piau	486.0
1133395200	Rio	2.0
1133395200	Rio	149.0
1133395200	Rio	35.0
1133395200	Rondonia	36.0
1133395200	Roraima	71.0
1133395200	Santa Catarina	17.0
1133395200	Sao Paulo	15.0
1133395200	Sergipe	29.0
1133395200	Tocantins	53.0
1136073600	Acre	4.0
1136073600	Alagoas	29.0
1136073600	Amapa	6.0
1136073600	Amazonas	20.0
1136073600	Bahia	225.0
1136073600	Ceara	211.0
1136073600	Distrito Federal	0.0
1136073600	Espirito Santo	13.0
1136073600	Goias	85.0
1136073600	Maranhao	221.0
1136073600	Mato Grosso	947.0
1136073600	Mato Grosso	59.0
1136073600	Minas Gerais	109.0
1136073600	Paraiba	83.0
1136073600	Paraiba	78.0
1136073600	Pará	403.0
1136073600	Pernambuco	148.0
1136073600	Piau	133.0
1136073600	Rio	12.0
1136073600	Rio	93.0
1136073600	Rio	46.0
1136073600	Rondonia	16.0
1136073600	Roraima	70.0
1136073600	Santa Catarina	41.0
1136073600	Sao Paulo	76.0
1136073600	Sergipe	36.0
1136073600	Tocantins	91.0
1138752000	Acre	0.0
1138752000	Alagoas	14.0
1138752000	Amapa	2.0
1138752000	Amazonas	10.0
1138752000	Bahia	277.0
1138752000	Ceara	23.0
1138752000	Distrito Federal	0.0
1138752000	Espirito Santo	45.0
1138752000	Goias	21.0
1138752000	Maranhao	22.0
1138752000	Mato Grosso	383.0
1138752000	Mato Grosso	104.0
1138752000	Minas Gerais	96.0
1138752000	Paraiba	7.0
1138752000	Paraiba	60.0
1138752000	Pará	49.0
1138752000	Pernambuco	41.0
1138752000	Piau	23.0
1138752000	Rio	7.0
1138752000	Rio	21.0
1138752000	Rio	34.0
1138752000	Rondonia	17.0
1138752000	Roraima	283.0
1138752000	Santa Catarina	18.0
1138752000	Sao Paulo	59.0
1138752000	Sergipe	36.0
1138752000	Tocantins	14.0
1141171200	Acre	0.0
1141171200	Alagoas	37.0
1141171200	Amapa	0.0
1141171200	Amazonas	20.0
1141171200	Bahia	199.0
1141171200	Ceara	3.0
1141171200	Distrito Federal	0.0
1141171200	Espirito Santo	14.0
1141171200	Goias	29.0
1141171200	Maranhao	14.0
1141171200	Mato Grosso	448.0
1141171200	Mato Grosso	137.0
1141171200	Minas Gerais	69.0
1141171200	Paraiba	4.0
1141171200	Paraiba	56.0
1141171200	Pará	10.0
1141171200	Pernambuco	18.0
1141171200	Piau	18.0
1141171200	Rio	8.0
1141171200	Rio	76.0
1141171200	Rondonia	15.0
1141171200	Roraima	385.0
1141171200	Santa Catarina	48.0
1141171200	Sao Paulo	106.0
1141171200	Sergipe	41.0
1141171200	Tocantins	11.0
1143849600	Acre	0.0
1143849600	Alagoas	2.0
1143849600	Amapa	0.0
1143849600	Amazonas	5.0
1143849600	Bahia	60.0
1143849600	Ceara	1.0
1143849600	Distrito Federal	0.0
1143849600	Espirito Santo	1.0
1143849600	Goias	22.0
1143849600	Maranhao	9.0
1143849600	Mato Grosso	161.0
1143849600	Mato Grosso	51.0
1143849600	Minas Gerais	50.0
1143849600	Paraiba	0.0
1143849600	Paraiba	49.0
1143849600	Pará	2.0
1143849600	Pernambuco	2.0
1143849600	Piau	1.0
1143849600	Rio	8.0
1143849600	Rio	2.0
1143849600	Rio	59.0
1143849600	Rondonia	0.0
1143849600	Roraima	201.0
1143849600	Santa Catarina	30.0
1143849600	Sao Paulo	63.0
1143849600	Sergipe	9.0
1143849600	Tocantins	4.0
1146441600	Acre	8.0
1146441600	Alagoas	0.0
1146441600	Amapa	0.0
1146441600	Amazonas	4.0
1146441600	Bahia	43.0
1146441600	Ceara	0.0
1146441600	Distrito Federal	3.0
1146441600	Espirito Santo	0.0
1146441600	Goias	33.0
1146441600	Maranhao	5.0
1146441600	Mato Grosso	269.0
1146441600	Mato Grosso	99.0
1146441600	Minas Gerais	62.0
1146441600	Paraiba	0.0
1146441600	Paraiba	90.0
1146441600	Pará	0.0
1146441600	Pernambuco	1.0
1146441600	Piau	0.0
1146441600	Rio	4.0
1146441600	Rio	0.0
1146441600	Rio	24.0
1146441600	Rondonia	7.0
1146441600	Roraima	0.0
1146441600	Santa Catarina	33.0
1146441600	Sao Paulo	88.0
1146441600	Sergipe	0.0
1146441600	Tocantins	35.0
1149120000	Acre	1.0
1149120000	Alagoas	0.0
1149120000	Amapa	0.0
1149120000	Amazonas	9.0
1149120000	Bahia	68.0
1149120000	Ceara	0.0
1149120000	Distrito Federal	2.0
1149120000	Espirito Santo	5.0
1149120000	Goias	70.0
1149120000	Maranhao	131.0
1149120000	Mato Grosso	856.0
1149120000	Mato Grosso	89.0
1149120000	Minas Gerais	73.0
1149120000	Paraiba	0.0
1149120000	Paraiba	62.0
1149120000	Pará	78.0
1149120000	Pernambuco	0.0
1149120000	Piau	40.0
1149120000	Rio	19.0
1149120000	Rio	0.0
1149120000	Rio	7.0
1149120000	Rondonia	40.0
1149120000	Roraima	0.0
1149120000	Santa Catarina	32.0
1149120000	Sao Paulo	97.0
1149120000	Sergipe	0.0
1149120000	Tocantins	289.0
1151712000	Acre	33.0
1151712000	Alagoas	0.0
1151712000	Amapa	0.0
1151712000	Amazonas	123.0
1151712000	Bahia	229.0
1151712000	Ceara	1.0
1151712000	Distrito Federal	10.0
1151712000	Espirito Santo	11.0
1151712000	Goias	169.0
1151712000	Maranhao	512.0
1151712000	Mato Grosso	1.941
1151712000	Mato Grosso	289.0
1151712000	Minas Gerais	336.0
1151712000	Paraiba	1.0
1151712000	Paraiba	139.0
1151712000	Pará	615.0
1151712000	Pernambuco	1.0
1151712000	Piau	150.0
1151712000	Rio	54.0
1151712000	Rio	0.0
1151712000	Rio	45.0
1151712000	Rondonia	314.0
1151712000	Roraima	0.0
1151712000	Santa Catarina	74.0
1151712000	Sao Paulo	245.0
1151712000	Sergipe	0.0
1151712000	Tocantins	430.0
1154390400	Acre	839.0
1154390400	Alagoas	1.0
1154390400	Amapa	11.0
1154390400	Amazonas	1.422
1154390400	Bahia	995.0
1154390400	Ceara	50.0
1154390400	Distrito Federal	40.0
1154390400	Espirito Santo	29.0
1154390400	Goias	588.0
1154390400	Maranhao	1.382
1154390400	Mato Grosso	6.218
1154390400	Mato Grosso	1.129
1154390400	Minas Gerais	959.0
1154390400	Paraiba	3.0
1154390400	Paraiba	844.0
1154390400	Pará	7.575
1154390400	Pernambuco	8.0
1154390400	Piau	911.0
1154390400	Rio	79.0
1154390400	Rio	13.0
1154390400	Rio	642.0
1154390400	Rondonia	3.124
1154390400	Roraima	4.0
1154390400	Santa Catarina	728.0
1154390400	Sao Paulo	572.0
1154390400	Sergipe	0.0
1154390400	Tocantins	1.277
1157068800	Acre	2.37
1157068800	Alagoas	4.0
1157068800	Amapa	112.0
1157068800	Amazonas	2.218
1157068800	Bahia	3.006
1157068800	Ceara	237.0
1157068800	Distrito Federal	20.0
1157068800	Espirito Santo	87.0
1157068800	Goias	1.463
1157068800	Maranhao	2.907
1157068800	Mato Grosso	12.661
1157068800	Mato Grosso	1.078
1157068800	Minas Gerais	2.78
1157068800	Paraiba	27.0
1157068800	Paraiba	866.0
1157068800	Pará	8.372
1157068800	Pernambuco	147.0
1157068800	Piau	1.618
1157068800	Rio	197.0
1157068800	Rio	50.0
1157068800	Rio	444.0
1157068800	Rondonia	9.92
1157068800	Roraima	40.0
1157068800	Santa Catarina	530.0
1157068800	Sao Paulo	694.0
1157068800	Sergipe	0.0
1157068800	Tocantins	2.979
1159660800	Acre	316.0
1159660800	Alagoas	32.0
1159660800	Amapa	405.0
1159660800	Amazonas	721.0
1159660800	Bahia	2.079
1159660800	Ceara	581.0
1159660800	Distrito Federal	1.0
1159660800	Espirito Santo	10.0
1159660800	Goias	178.0
1159660800	Maranhao	3.024
1159660800	Mato Grosso	2.327
1159660800	Mato Grosso	244.0
1159660800	Minas Gerais	616.0
1159660800	Paraiba	135.0
1159660800	Paraiba	327.0
1159660800	Pará	5.964
1159660800	Pernambuco	310.0
1159660800	Piau	1.443
1159660800	Rio	12.0
1159660800	Rio	85.0
1159660800	Rio	160.0
1159660800	Rondonia	1.148
1159660800	Roraima	135.0
1159660800	Santa Catarina	269.0
1159660800	Sao Paulo	153.0
1159660800	Sergipe	3.0
1159660800	Tocantins	1.176
1162339200	Acre	18.0
1162339200	Alagoas	12.0
1162339200	Amapa	207.0
1162339200	Amazonas	59.0
1162339200	Bahia	239.0
1162339200	Ceara	1.012
1162339200	Distrito Federal	0.0
1162339200	Espirito Santo	0.0
1162339200	Goias	91.0
1162339200	Maranhao	2.004
1162339200	Mato Grosso	1.031
1162339200	Mato Grosso	83.0
1162339200	Minas Gerais	59.0
1162339200	Paraiba	215.0
1162339200	Paraiba	60.0
1162339200	Pará	2.883
1162339200	Pernambuco	385.0
1162339200	Piau	740.0
1162339200	Rio	1.0
1162339200	Rio	148.0
1162339200	Rio	27.0
1162339200	Rondonia	253.0
1162339200	Roraima	26.0
1162339200	Santa Catarina	45.0
1162339200	Sao Paulo	43.0
1162339200	Sergipe	5.0
1162339200	Tocantins	108.0
1164931200	Acre	0.0
1164931200	Alagoas	30.0
1164931200	Amapa	74.0
1164931200	Amazonas	23.0
1164931200	Bahia	169.0
1164931200	Ceara	1.161
1164931200	Distrito Federal	0.0
1164931200	Espirito Santo	0.0
1164931200	Goias	7.0
1164931200	Maranhao	1.052
1164931200	Mato Grosso	23.0
1164931200	Mato Grosso	18.0
1164931200	Minas Gerais	32.0
1164931200	Paraiba	196.0
1164931200	Paraiba	6.0
1164931200	Pará	1.4169999999999998
1164931200	Pernambuco	207.0
1164931200	Piau	339.0
1164931200	Rio	0.0
1164931200	Rio	101.0
1164931200	Rio	15.0
1164931200	Rondonia	4.0
